,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
10277,Sul,RS,,43,,,,2020-04-28,18,11377239.0,1286,58,45,3,,,
10278,Sul,RS,,43,,,,2020-04-29,18,11377239.0,1368,82,50,5,,,
10279,Sul,RS,,43,,,,2020-04-30,18,11377239.0,1466,98,51,1,,,
10280,Sul,RS,,43,,,,2020-05-01,18,11377239.0,1529,63,58,7,,,
10281,Sul,RS,,43,,,,2020-05-02,18,11377239.0,1619,90,62,4,,,
10282,Sul,RS,,43,,,,2020-05-03,19,11377239.0,1666,47,65,3,,,
10283,Sul,RS,,43,,,,2020-05-04,19,11377239.0,1711,45,74,9,,,
10284,Sul,RS,,43,,,,2020-05-05,19,11377239.0,1815,104,79,5,,,
10285,Sul,RS,,43,,,,2020-05-06,19,11377239.0,2050,235,87,8,,,
10286,Sul,RS,,43,,,,2020-05-07,19,11377239.0,2129,79,90,3,,,
10287,Sul,RS,,43,,,,2020-05-08,19,11377239.0,2447,318,91,1,,,
10288,Sul,RS,,43,,,,2020-05-09,19,11377239.0,2493,46,95,4,,,
10289,Sul,RS,,43,,,,2020-05-10,20,11377239.0,2542,49,97,2,,,
10290,Sul,RS,,43,,,,2020-05-11,20,11377239.0,2576,34,105,8,,,
10291,Sul,RS,,43,,,,2020-05-12,20,11377239.0,2917,341,111,6,,,
10292,Sul,RS,,43,,,,2020-05-13,20,11377239.0,2917,0,111,0,,,
10293,Sul,RS,,43,,,,2020-05-14,20,11377239.0,2997,80,120,9,,,
10294,Sul,RS,,43,,,,2020-05-15,20,11377239.0,3597,600,126,6,,,
10295,Sul,RS,,43,,,,2020-05-16,20,11377239.0,3695,98,132,6,,,
10296,Sul,RS,,43,,,,2020-05-17,21,11377239.0,3735,40,142,10,,,
10297,Sul,RS,,43,,,,2020-05-18,21,11377239.0,3735,0,144,2,,,
10298,Sul,RS,,43,,,,2020-05-19,21,11377239.0,3750,15,151,7,,,
10299,Sul,RS,,43,,,,2020-05-20,21,11377239.0,4973,1223,161,10,,,
10300,Sul,RS,,43,,,,2020-05-21,21,11377239.0,5473,500,166,5,,,
10301,Sul,RS,,43,,,,2020-05-22,21,11377239.0,5918,445,172,6,,,
10302,Sul,RS,,43,,,,2020-05-23,21,11377239.0,6336,418,176,4,,,
10303,Sul,RS,,43,,,,2020-05-24,22,11377239.0,6470,134,180,4,,,
10304,Sul,RS,,43,,,,2020-05-25,22,11377239.0,6559,89,197,17,,,
10305,Sul,RS,,43,,,,2020-05-26,22,11377239.0,6785,226,203,6,,,
10306,Sul,RS,,43,,,,2020-05-27,22,11377239.0,7048,263,209,6,,,
10307,Sul,RS,,43,,,,2020-05-28,22,11377239.0,8234,1186,213,4,,,
10308,Sul,RS,,43,,,,2020-05-29,22,11377239.0,8234,0,213,0,,,
10309,Sul,RS,,43,,,,2020-05-30,22,11377239.0,9242,1008,218,5,,,
10310,Sul,RS,,43,,,,2020-05-31,23,11377239.0,9332,90,224,6,,,
10311,Sul,RS,,43,,,,2020-06-01,23,11377239.0,9332,0,232,8,,,
10312,Sul,RS,,43,,,,2020-06-02,23,11377239.0,9919,587,245,13,,,
10313,Sul,RS,,43,,,,2020-06-03,23,11377239.0,10398,479,258,13,,,
10314,Sul,RS,,43,,,,2020-06-04,23,11377239.0,11010,612,265,7,,,
10315,Sul,RS,,43,,,,2020-06-05,23,11377239.0,11583,573,276,11,,,
10316,Sul,RS,,43,,,,2020-06-06,23,11377239.0,12037,454,283,7,,,
10317,Sul,RS,,43,,,,2020-06-07,24,11377239.0,12135,98,286,3,,,
10318,Sul,RS,,43,,,,2020-06-08,24,11377239.0,12250,115,291,5,,,
10319,Sul,RS,,43,,,,2020-06-09,24,11377239.0,12802,552,301,10,,,
10320,Sul,RS,,43,,,,2020-06-10,24,11377239.0,13619,817,316,15,,,
10321,Sul,RS,,43,,,,2020-06-11,24,11377239.0,14168,549,323,7,,,
10322,Sul,RS,,43,,,,2020-06-12,24,11377239.0,14384,216,337,14,,,
10323,Sul,RS,,43,,,,2020-06-13,24,11377239.0,14627,243,344,7,,,
10324,Sul,RS,,43,,,,2020-06-14,25,11377239.0,14661,34,350,6,,,
10325,Sul,RS,,43,,,,2020-06-15,25,11377239.0,15438,777,360,10,,,
10326,Sul,RS,,43,,,,2020-06-16,25,11377239.0,16471,1033,374,14,,,
10327,Sul,RS,,43,,,,2020-06-17,25,11377239.0,17128,657,387,13,,,
10328,Sul,RS,,43,,,,2020-06-18,25,11377239.0,17822,694,406,19,,,
10329,Sul,RS,,43,,,,2020-06-19,25,11377239.0,18587,765,423,17,,,
10330,Sul,RS,,43,,,,2020-06-20,25,11377239.0,19138,551,430,7,,,
10331,Sul,RS,,43,,,,2020-06-21,26,11377239.0,19348,210,434,4,,,
10332,Sul,RS,,43,,,,2020-06-22,26,11377239.0,19710,362,458,24,,,
10333,Sul,RS,,43,,,,2020-06-23,26,11377239.0,20864,1154,477,19,,,
10334,Sul,RS,,43,,,,2020-06-24,26,11377239.0,22009,1145,500,23,,,
10335,Sul,RS,,43,,,,2020-06-25,26,11377239.0,23060,1051,500,0,,,
10336,Sul,RS,,43,,,,2020-06-26,26,11377239.0,24114,1054,540,40,,,
10337,Sul,RS,,43,,,,2020-06-27,26,11377239.0,25000,886,554,14,,,
10338,Sul,RS,,43,,,,2020-06-28,27,11377239.0,25243,243,559,5,,,
10339,Sul,RS,,43,,,,2020-06-29,27,11377239.0,25659,416,582,23,,,
10340,Sul,RS,,43,,,,2020-06-30,27,11377239.0,26941,1282,614,32,,,
10341,Sul,RS,,43,,,,2020-07-01,27,11377239.0,28171,1230,636,22,,,
10342,Sul,RS,,43,,,,2020-07-02,27,11377239.0,29195,1024,663,27,,,
10343,Sul,RS,,43,,,,2020-07-03,27,11377239.0,30371,1176,690,27,,,
10344,Sul,RS,,43,,,,2020-07-04,27,11377239.0,31619,1248,715,25,,,
10345,Sul,RS,,43,,,,2020-07-05,28,11377239.0,31955,336,727,12,,,
10346,Sul,RS,,43,,,,2020-07-06,28,11377239.0,32401,446,759,32,,,
10347,Sul,RS,,43,,,,2020-07-07,28,11377239.0,33800,1399,791,32,,,
10348,Sul,RS,,43,,,,2020-07-08,28,11377239.0,35557,1757,825,34,,,
10349,Sul,RS,,43,,,,2020-07-09,28,11377239.0,36434,877,870,45,,,
10350,Sul,RS,,43,,,,2020-07-10,28,11377239.0,37490,1056,919,49,,,
10351,Sul,RS,,43,,,,2020-07-11,28,11377239.0,38720,1230,943,24,,,
10352,Sul,RS,,43,,,,2020-07-12,29,11377239.0,39240,520,962,19,,,
10353,Sul,RS,,43,,,,2020-07-13,29,11377239.0,39656,416,995,33,,,
10354,Sul,RS,,43,,,,2020-07-14,29,11377239.0,40993,1337,1060,65,,,
10355,Sul,RS,,43,,,,2020-07-15,29,11377239.0,42239,1246,1101,41,,,
10356,Sul,RS,,43,,,,2020-07-16,29,11377239.0,45344,3105,1141,40,,,
10357,Sul,RS,,43,,,,2020-07-17,29,11377239.0,46710,1366,1166,25,,,
10358,Sul,RS,,43,,,,2020-07-18,29,11377239.0,46847,137,1229,63,,,
10359,Sul,RS,,43,,,,2020-07-19,30,11377239.0,47113,266,1252,23,,,
10360,Sul,RS,,43,,,,2020-07-20,30,11377239.0,47449,336,1285,33,,,
10361,Sul,RS,,43,,,,2020-07-21,30,11377239.0,49840,2391,1349,64,,,
10362,Sul,RS,,43,,,,2020-07-22,30,11377239.0,53073,3233,1397,48,,,
10363,Sul,RS,,43,,,,2020-07-23,30,11377239.0,54841,1768,1456,59,,,
10364,Sul,RS,,43,,,,2020-07-24,30,11377239.0,57007,2166,1494,38,,,
10365,Sul,RS,,43,,,,2020-07-25,30,11377239.0,59118,2111,1554,60,,,
10366,Sul,RS,,43,,,,2020-07-26,31,11377239.0,59779,661,1571,17,,,
10367,Sul,RS,,43,,,,2020-07-27,31,11377239.0,60044,265,1611,40,,,
10368,Sul,RS,,43,,,,2020-07-28,31,11377239.0,62347,2303,1680,69,,,
10369,Sul,RS,,43,,,,2020-07-29,31,11377239.0,64496,2149,1750,70,,,
10370,Sul,RS,,43,,,,2020-07-30,31,11377239.0,66473,1977,1825,75,,,
10371,Sul,RS,,43,,,,2020-07-31,31,11377239.0,66692,219,1876,51,,,
10372,Sul,RS,,43,,,,2020-08-01,31,11377239.0,70456,3764,1947,71,,,
10373,Sul,RS,,43,,,,2020-08-02,32,11377239.0,71040,584,1974,27,,,
10374,Sul,RS,,43,,,,2020-08-03,32,11377239.0,71479,439,2016,42,,,
10375,Sul,RS,,43,,,,2020-08-04,32,11377239.0,73618,2139,2099,83,,,
10376,Sul,RS,,43,,,,2020-08-05,32,11377239.0,76563,2945,2163,64,,,
10377,Sul,RS,,43,,,,2020-08-06,32,11377239.0,78837,2274,2231,68,,,
10378,Sul,RS,,43,,,,2020-08-07,32,11377239.0,79026,189,2282,51,,,
10379,Sul,RS,,43,,,,2020-08-08,32,11377239.0,83595,4569,2346,64,,,
10380,Sul,RS,,43,,,,2020-08-09,33,11377239.0,83991,396,2360,14,,,
10381,Sul,RS,,43,,,,2020-08-10,33,11377239.0,84034,43,2417,57,,,
10382,Sul,RS,,43,,,,2020-08-11,33,11377239.0,87415,3381,2472,55,,,
10383,Sul,RS,,43,,,,2020-08-12,33,11377239.0,90049,2634,2540,68,,,
10384,Sul,RS,,43,,,,2020-08-13,33,11377239.0,92560,2511,2584,44,,,
10385,Sul,RS,,43,,,,2020-08-14,33,11377239.0,95142,2582,2631,47,,,
10386,Sul,RS,,43,,,,2020-08-15,33,11377239.0,97445,2303,2647,16,,,
10387,Sul,RS,,43,,,,2020-08-16,34,11377239.0,97877,432,2689,42,,,
10388,Sul,RS,,43,,,,2020-08-17,34,11377239.0,98007,130,2744,55,,,
10389,Sul,RS,,43,,,,2020-08-18,34,11377239.0,101217,3210,2822,78,,,
10390,Sul,RS,,43,,,,2020-08-19,34,11377239.0,103891,2674,2881,59,,,
10391,Sul,RS,,43,,,,2020-08-20,34,11377239.0,104068,177,2948,67,,,
10392,Sul,RS,,43,,,,2020-08-21,34,11377239.0,104335,267,2993,45,,,
10393,Sul,RS,,43,,,,2020-08-22,34,11377239.0,108839,4504,3046,53,,,
10394,Sul,RS,,43,,,,2020-08-23,35,11377239.0,109873,1034,3062,16,,,
10395,Sul,RS,,43,,,,2020-08-24,35,11377239.0,109953,80,3102,40,,,
10396,Sul,RS,,43,,,,2020-08-25,35,11377239.0,112763,2810,3161,59,,,
10397,Sul,RS,,43,,,,2020-08-26,35,11377239.0,115984,3221,3235,74,,,
10398,Sul,RS,,43,,,,2020-08-27,35,11377239.0,118315,2331,3275,40,,,
10399,Sul,RS,,43,,,,2020-08-28,35,11377239.0,120739,2424,3323,48,,,
10400,Sul,RS,,43,,,,2020-08-29,35,11377239.0,124416,3677,3385,62,,,
10401,Sul,RS,,43,,,,2020-08-30,36,11377239.0,124482,66,3395,10,,,
10402,Sul,RS,,43,,,,2020-08-31,36,11377239.0,125813,1331,3435,40,,,
10403,Sul,RS,,43,,,,2020-09-01,36,11377239.0,127799,1986,3501,66,,,
10404,Sul,RS,,43,,,,2020-09-02,36,11377239.0,131461,3662,3543,42,,,
10405,Sul,RS,,43,,,,2020-09-03,36,11377239.0,134610,3149,3590,47,,,
10406,Sul,RS,,43,,,,2020-09-04,36,11377239.0,137217,2607,3650,60,,,
10407,Sul,RS,,43,,,,2020-09-05,36,11377239.0,143485,6268,3714,64,,,
10408,Sul,RS,,43,,,,2020-09-06,37,11377239.0,143914,429,3739,25,,,
10409,Sul,RS,,43,,,,2020-09-07,37,11377239.0,143952,38,3756,17,,,
10410,Sul,RS,,43,,,,2020-09-08,37,11377239.0,144502,550,3800,44,,,
10411,Sul,RS,,43,,,,2020-09-09,37,11377239.0,147576,3074,3882,82,,,
10412,Sul,RS,,43,,,,2020-09-10,37,11377239.0,151392,3816,3929,47,,,
10413,Sul,RS,,43,,,,2020-09-11,37,11377239.0,153475,2083,3997,68,,,
10414,Sul,RS,,43,,,,2020-09-12,37,11377239.0,156264,2789,4039,42,,,
10415,Sul,RS,,43,,,,2020-09-13,38,11377239.0,156903,639,4055,16,,,
10416,Sul,RS,,43,,,,2020-09-14,38,11377239.0,157907,1004,4080,25,,,
10417,Sul,RS,,43,,,,2020-09-15,38,11377239.0,160940,3033,4174,94,,,
10418,Sul,RS,,43,,,,2020-09-16,38,11377239.0,164373,3433,4216,42,,,
10419,Sul,RS,,43,,,,2020-09-17,38,11377239.0,167781,3408,4268,52,,,
10420,Sul,RS,,43,,,,2020-09-18,38,11377239.0,170749,2968,4318,50,,,
10421,Sul,RS,,43,,,,2020-09-19,38,11377239.0,174140,3391,4371,53,,,
10422,Sul,RS,,43,,,,2020-09-20,39,11377239.0,174777,637,4384,13,,,
10423,Sul,RS,,43,,,,2020-09-21,39,11377239.0,175349,572,4409,25,,,
10424,Sul,RS,,43,,,,2020-09-22,39,11377239.0,177485,2136,4472,63,,,
10425,Sul,RS,,43,,,,2020-09-23,39,11377239.0,179436,1951,4515,43,,,
10426,Sul,RS,,43,,,,2020-09-24,39,11377239.0,181217,1781,4544,29,,,
10427,Sul,RS,,43,,,,2020-09-25,39,11377239.0,183115,1898,4574,30,,,
10428,Sul,RS,,43,,,,2020-09-26,39,11377239.0,185119,2004,4615,41,,,
10429,Sul,RS,,43,,,,2020-09-27,40,11377239.0,185516,397,4627,12,,,
10430,Sul,RS,,43,,,,2020-09-28,40,11377239.0,185778,262,4648,21,,,
10431,Sul,RS,,43,,,,2020-09-29,40,11377239.0,188253,2475,4724,76,,,
10432,Sul,RS,,43,,,,2020-09-30,40,11377239.0,190572,2319,4782,58,,,
10433,Sul,RS,,43,,,,2020-10-01,40,11377239.0,197186,6614,4815,33,,,
10434,Sul,RS,,43,,,,2020-10-02,40,11377239.0,200427,3241,4852,37,,,
10435,Sul,RS,,43,,,,2020-10-03,40,11377239.0,202587,2160,4898,46,,,
10436,Sul,RS,,43,,,,2020-10-04,41,11377239.0,202719,132,4908,10,,,
10437,Sul,RS,,43,,,,2020-10-05,41,11377239.0,203497,778,4952,44,,,
10438,Sul,RS,,43,,,,2020-10-06,41,11377239.0,205375,1878,4989,37,,,
10439,Sul,RS,,43,,,,2020-10-07,41,11377239.0,207706,2331,5035,46,,,
10440,Sul,RS,,43,,,,2020-10-08,41,11377239.0,209623,1917,5068,33,,,
10441,Sul,RS,,43,,,,2020-10-09,41,11377239.0,211773,2150,5100,32,,,
10442,Sul,RS,,43,,,,2020-10-10,41,11377239.0,213782,2009,5135,35,,,
10443,Sul,RS,,43,,,,2020-10-11,42,11377239.0,214158,376,5141,6,,,
10444,Sul,RS,,43,,,,2020-10-12,42,11377239.0,214584,426,5148,7,,,
10445,Sul,RS,,43,,,,2020-10-13,42,11377239.0,214970,386,5167,19,,,
10446,Sul,RS,,43,,,,2020-10-14,42,11377239.0,216932,1962,5237,70,,,
10447,Sul,RS,,43,,,,2020-10-15,42,11377239.0,218835,1903,5282,45,,,
10448,Sul,RS,,43,,,,2020-10-16,42,11377239.0,220563,1728,5312,30,,,
10449,Sul,RS,,43,,,,2020-10-17,42,11377239.0,222692,2129,5342,30,,,
10450,Sul,RS,,43,,,,2020-10-18,43,11377239.0,223016,324,5346,4,,,
10451,Sul,RS,,43,,,,2020-10-19,43,11377239.0,224020,1004,5388,42,,,
10452,Sul,RS,,43,,,,2020-10-20,43,11377239.0,225694,1674,5452,64,,,
10453,Sul,RS,,43,,,,2020-10-21,43,11377239.0,227463,1769,5482,30,,,
10454,Sul,RS,,43,,,,2020-10-22,43,11377239.0,228762,1299,5518,36,,,
10455,Sul,RS,,43,,,,2020-10-23,43,11377239.0,230944,2182,5554,36,,,
10456,Sul,RS,,43,,,,2020-10-24,43,11377239.0,234076,3132,5581,27,,,
10457,Sul,RS,,43,,,,2020-10-25,44,11377239.0,234076,0,5581,0,,,
10458,Sul,RS,,43,,,,2020-10-26,44,11377239.0,235673,1597,5615,34,,,
10459,Sul,RS,,43,,,,2020-10-27,44,11377239.0,238396,2723,5665,50,,,
10460,Sul,RS,,43,,,,2020-10-28,44,11377239.0,240694,2298,5699,34,,,
10461,Sul,RS,,43,,,,2020-10-29,44,11377239.0,243402,2708,5729,30,,,
10462,Sul,RS,,43,,,,2020-10-30,44,11377239.0,243402,0,5729,0,,,
10463,Sul,RS,,43,,,,2020-10-31,44,11377239.0,247576,4174,5797,68,,,
10464,Sul,RS,,43,,,,2020-11-01,45,11377239.0,248482,906,5804,7,,,
10465,Sul,RS,,43,,,,2020-11-02,45,11377239.0,249437,955,5805,1,,,
10466,Sul,RS,,43,,,,2020-11-03,45,11377239.0,250064,627,5844,39,,,
10467,Sul,RS,,43,,,,2020-11-04,45,11377239.0,253272,3208,5903,59,,,
10468,Sul,RS,,43,,,,2020-11-05,45,11377239.0,254828,1556,5954,51,,,
10469,Sul,RS,,43,,,,2020-11-06,45,11377239.0,257785,2957,5973,19,,,
10470,Sul,RS,,43,,,,2020-11-07,45,11377239.0,260188,2403,5990,17,,,
10471,Sul,RS,,43,,,,2020-11-08,46,11377239.0,260898,710,5992,2,,,
10472,Sul,RS,,43,,,,2020-11-09,46,11377239.0,261656,758,5997,5,,,
10473,Sul,RS,,43,,,,2020-11-10,46,11377239.0,264576,2920,6001,4,,,
10474,Sul,RS,,43,,,,2020-11-11,46,11377239.0,267750,3174,6034,33,,,
10475,Sul,RS,,43,,,,2020-11-12,46,11377239.0,271340,3590,6125,91,,,
10476,Sul,RS,,43,,,,2020-11-13,46,11377239.0,274411,3071,6168,43,,,
10477,Sul,RS,,43,,,,2020-11-14,46,11377239.0,277519,3108,6215,47,,,
10478,Sul,RS,,43,,,,2020-11-15,47,11377239.0,278707,1188,6219,4,,,
10479,Sul,RS,,43,,,,2020-11-16,47,11377239.0,279872,1165,6243,24,,,
10480,Sul,RS,,43,,,,2020-11-17,47,11377239.0,283351,3479,6314,71,,,
10481,Sul,RS,,43,,,,2020-11-18,47,11377239.0,287204,3853,6356,42,,,
10482,Sul,RS,,43,,,,2020-11-19,47,11377239.0,289923,2719,6410,54,,,
10483,Sul,RS,,43,,,,2020-11-20,47,11377239.0,293221,3298,6447,37,,,
10484,Sul,RS,,43,,,,2020-11-21,47,11377239.0,296904,3683,6487,40,,,
10485,Sul,RS,,43,,,,2020-11-22,48,11377239.0,297827,923,6494,7,,,
10486,Sul,RS,,43,,,,2020-11-23,48,11377239.0,298670,843,6524,30,,,
10487,Sul,RS,,43,,,,2020-11-24,48,11377239.0,301766,3096,6573,49,,,
10488,Sul,RS,,43,,,,2020-11-25,48,11377239.0,306335,4569,6639,66,,,
10489,Sul,RS,,43,,,,2020-11-26,48,11377239.0,308647,2312,6686,47,,,
10490,Sul,RS,,43,,,,2020-11-27,48,11377239.0,311123,2476,6725,39,,,
10491,Sul,RS,,43,,,,2020-11-28,48,11377239.0,318936,7813,6768,43,,,
10492,Sul,RS,,43,,,,2020-11-29,49,11377239.0,320778,1842,6776,8,,,
10493,Sul,RS,,43,,,,2020-11-30,49,11377239.0,322058,1280,6813,37,,,
10494,Sul,RS,,43,,,,2020-12-01,49,11377239.0,326425,4367,6900,87,,,
10495,Sul,RS,,43,,,,2020-12-02,49,11377239.0,331279,4854,6973,73,,,
10496,Sul,RS,,43,,,,2020-12-03,49,11377239.0,337003,5724,7043,70,,,
10497,Sul,RS,,43,,,,2020-12-04,49,11377239.0,342035,5032,7104,61,,,
10498,Sul,RS,,43,,,,2020-12-05,49,11377239.0,346801,4766,7166,62,,,
10499,Sul,RS,,43,,,,2020-12-06,50,11377239.0,349035,2234,7183,17,,,
10500,Sul,RS,,43,,,,2020-12-07,50,11377239.0,350569,1534,7235,52,,,
10501,Sul,RS,,43,,,,2020-12-08,50,11377239.0,354683,4114,7316,81,,,
10502,Sul,RS,,43,,,,2020-12-09,50,11377239.0,359544,4861,7388,72,,,
10503,Sul,RS,,43,,,,2020-12-10,50,11377239.0,363979,4435,7452,64,,,
10504,Sul,RS,,43,,,,2020-12-11,50,11377239.0,369142,5163,7513,61,,,
10505,Sul,RS,,43,,,,2020-12-12,50,11377239.0,372699,3557,7578,65,,,
10506,Sul,RS,,43,,,,2020-12-13,51,11377239.0,376590,3891,7587,9,,,
10507,Sul,RS,,43,,,,2020-12-14,51,11377239.0,378893,2303,7681,94,,,
10508,Sul,RS,,43,,,,2020-12-15,51,11377239.0,382251,3358,7766,85,,,
10509,Sul,RS,,43,,,,2020-12-16,51,11377239.0,388704,6453,7862,96,,,
10510,Sul,RS,,43,,,,2020-12-17,51,11377239.0,394816,6112,7944,82,,,
10511,Sul,RS,,43,,,,2020-12-18,51,11377239.0,400537,5721,8007,63,,,
10512,Sul,RS,,43,,,,2020-12-19,51,11377239.0,405598,5061,8072,65,,,
10513,Sul,RS,,43,,,,2020-12-20,52,11377239.0,407755,2157,8087,15,,,
10514,Sul,RS,,43,,,,2020-12-21,52,11377239.0,409794,2039,8159,72,,,
10515,Sul,RS,,43,,,,2020-12-22,52,11377239.0,416000,6206,8260,101,,,
10516,Sul,RS,,43,,,,2020-12-23,52,11377239.0,416098,98,8345,85,,,
10517,Sul,RS,,43,,,,2020-12-24,52,11377239.0,426531,10433,8403,58,,,
10518,Sul,RS,,43,,,,2020-12-25,52,11377239.0,428633,2102,8434,31,,,
10519,Sul,RS,,43,,,,2020-12-26,52,11377239.0,430780,2147,8452,18,,,
10520,Sul,RS,,43,,,,2020-12-27,53,11377239.0,431603,823,8492,40,,,
10521,Sul,RS,,43,,,,2020-12-28,53,11377239.0,432241,638,8536,44,,,
10522,Sul,RS,,43,,,,2020-12-29,53,11377239.0,438458,6217,8680,144,,,
10523,Sul,RS,,43,,,,2020-12-30,53,11377239.0,444212,5754,8793,113,,,
10524,Sul,RS,,43,,,,2020-12-31,53,11377239.0,449674,5462,8872,79,,,
10525,Sul,RS,,43,,,,2021-01-01,53,11377239.0,451912,2238,8917,45,,,
10526,Sul,RS,,43,,,,2021-01-02,53,11377239.0,452920,1008,8934,17,,,
10527,Sul,RS,,43,,,,2021-01-03,1,11377239.0,454757,1837,8954,20,,,
10528,Sul,RS,,43,,,,2021-01-04,1,11377239.0,455326,569,9018,64,,,
10529,Sul,RS,,43,,,,2021-01-05,1,11377239.0,460609,5283,9125,107,,,
10530,Sul,RS,,43,,,,2021-01-06,1,11377239.0,465337,4728,9226,101,,,
10531,Sul,RS,,43,,,,2021-01-07,1,11377239.0,470138,4801,9293,67,,,
10532,Sul,RS,,43,,,,2021-01-08,1,11377239.0,474917,4779,9359,66,,,
10533,Sul,RS,,43,,,,2021-01-09,1,11377239.0,478501,3584,9413,54,,,
10534,Sul,RS,,43,,,,2021-01-10,2,11377239.0,480480,1979,9439,26,,,
10535,Sul,RS,,43,,,,2021-01-11,2,11377239.0,482062,1582,9498,59,,,
10536,Sul,RS,,43,,,,2021-01-12,2,11377239.0,485757,3695,9619,121,,,
10537,Sul,RS,,43,,,,2021-01-13,2,11377239.0,490980,5223,9699,80,,,
10538,Sul,RS,,43,,,,2021-01-14,2,11377239.0,495585,4605,9790,91,,,
10539,Sul,RS,,43,,,,2021-01-15,2,11377239.0,500792,5207,9838,48,,,
10540,Sul,RS,,43,,,,2021-01-16,2,11377239.0,505021,4229,9876,38,,,
10541,Sul,RS,,43,,,,2021-01-17,3,11377239.0,506885,1864,9921,45,,,
10542,Sul,RS,,43,,,,2021-01-18,3,11377239.0,508058,1173,9967,46,,,
10543,Sul,RS,,43,,,,2021-01-19,3,11377239.0,512343,4285,10051,84,,,
10544,Sul,RS,,43,,,,2021-01-20,3,11377239.0,516288,3945,10123,72,,,
10545,Sul,RS,,43,,,,2021-01-21,3,11377239.0,520313,4025,10196,73,,,
10546,Sul,RS,,43,,,,2021-01-22,3,11377239.0,523367,3054,10241,45,,,
10547,Sul,RS,,43,,,,2021-01-23,3,11377239.0,527182,3815,10299,58,,,
10548,Sul,RS,,43,,,,2021-01-24,4,11377239.0,528045,863,10311,12,,,
10549,Sul,RS,,43,,,,2021-01-25,4,11377239.0,528950,905,10360,49,,,
10550,Sul,RS,,43,,,,2021-01-26,4,11377239.0,532944,3994,10443,83,,,
10551,Sul,RS,,43,,,,2021-01-27,4,11377239.0,536746,3802,10512,69,,,
10552,Sul,RS,,43,,,,2021-01-28,4,11377239.0,540157,3411,10567,55,,,
10553,Sul,RS,,43,,,,2021-01-29,4,11377239.0,543499,3342,10615,48,,,
10554,Sul,RS,,43,,,,2021-01-30,4,11377239.0,546708,3209,10663,48,,,
10555,Sul,RS,,43,,,,2021-01-31,5,11377239.0,547282,574,10669,6,,,
10556,Sul,RS,,43,,,,2021-02-01,5,11377239.0,548062,780,10715,46,,,
10557,Sul,RS,,43,,,,2021-02-02,5,11377239.0,551317,3255,10778,63,,,
10558,Sul,RS,,43,,,,2021-02-03,5,11377239.0,554353,3036,10826,48,,,
10559,Sul,RS,,43,,,,2021-02-04,5,11377239.0,557125,2772,10881,55,,,
10560,Sul,RS,,43,,,,2021-02-05,5,11377239.0,560540,3415,10929,48,,,
10561,Sul,RS,,43,,,,2021-02-06,5,11377239.0,563706,3166,10984,55,,,
10562,Sul,RS,,43,,,,2021-02-07,6,11377239.0,564216,510,10995,11,,,
10563,Sul,RS,,43,,,,2021-02-08,6,11377239.0,564709,493,11028,33,,,
10564,Sul,RS,,43,,,,2021-02-09,6,11377239.0,568416,3707,11115,87,,,
10565,Sul,RS,,43,,,,2021-02-10,6,11377239.0,574012,5596,11169,54,,,
10566,Sul,RS,,43,,,,2021-02-11,6,11377239.0,577345,3333,11244,75,,,
10567,Sul,RS,,43,,,,2021-02-12,6,11377239.0,580518,3173,11300,56,,,
10568,Sul,RS,,43,,,,2021-02-13,6,11377239.0,584024,3506,11355,55,,,
10569,Sul,RS,,43,,,,2021-02-14,7,11377239.0,585346,1322,11379,24,,,
10570,Sul,RS,,43,,,,2021-02-15,7,11377239.0,586315,969,11387,8,,,
10571,Sul,RS,,43,,,,2021-02-16,7,11377239.0,588212,1897,11407,20,,,
10572,Sul,RS,,43,,,,2021-02-17,7,11377239.0,590134,1922,11479,72,,,
10573,Sul,RS,,43,,,,2021-02-18,7,11377239.0,594259,4125,11609,130,,,
10574,Sul,RS,,43,,,,2021-02-19,7,11377239.0,598456,4197,11666,57,,,
10575,Sul,RS,,43,,,,2021-02-20,7,11377239.0,602668,4212,11753,87,,,
10576,Sul,RS,,43,,,,2021-02-21,8,11377239.0,604385,1717,11771,18,,,
10577,Sul,RS,,43,,,,2021-02-22,8,11377239.0,606414,2029,11820,49,,,
10578,Sul,RS,,43,,,,2021-02-23,8,11377239.0,612191,5777,11932,112,,,
10579,Sul,RS,,43,,,,2021-02-24,8,11377239.0,619385,7194,12029,97,,,
10580,Sul,RS,,43,,,,2021-02-25,8,11377239.0,624831,5446,12149,120,,,
10581,Sul,RS,,43,,,,2021-02-26,8,11377239.0,632019,7188,12226,77,,,
10582,Sul,RS,,43,,,,2021-02-27,8,11377239.0,638996,6977,12343,117,,,
10583,Sul,RS,,43,,,,2021-02-28,9,11377239.0,640924,1928,12392,49,,,
10584,Sul,RS,,43,,,,2021-03-01,9,11377239.0,643672,2748,12470,78,,,
10585,Sul,RS,,43,,,,2021-03-02,9,11377239.0,649678,6006,12654,184,,,
10586,Sul,RS,,43,,,,2021-03-03,9,11377239.0,657509,7831,12833,179,,,
10587,Sul,RS,,43,,,,2021-03-04,9,11377239.0,667449,9940,13021,188,,,
10588,Sul,RS,,43,,,,2021-03-05,9,11377239.0,676576,9127,13188,167,,,
